AmaCatID	AmaPath	WowCatID_candidate	WowPath	score	decision_reason	comment
374826011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Curtains	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
374827011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Pillow Shams	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
374828011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Pillowcases	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374829011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Bed Pillows	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374830011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Sheets	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
374832011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Valances	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
374833011	Sports & Outdoors/Fan Shop/Toys & Game Room/Billiards	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
374836011	Sports & Outdoors/Fan Shop/Office Products/Calendars & Planners	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374840011	Sports & Outdoors/Fan Shop/Office Products/Pencils	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
374841011	Sports & Outdoors/Fan Shop/Office Products/Pens	4009	スポーツ・アウトドア/その他のスポーツ	0.545	level2_fallback_l2map	
374843011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Candles	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
374846011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Alarm Clocks	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
374847011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Wall Clocks	4009	スポーツ・アウトドア/その他のスポーツ	0.497	level2_fallback_l2map	
374848011	Sports & Outdoors/Fan Shop/Electronics/Computer Mice	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
374849011	Sports & Outdoors/Fan Shop/Electronics/Computer Mouse Pads	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374850011	Sports & Outdoors/Fan Shop/Toys & Game Room/Darts & Dartboards	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
374852011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Coasters	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
374853011	Sports & Outdoors/Fan Shop/Office Products/Desk Caddies	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
374854011	Sports & Outdoors/Fan Shop/Office Products/Desk Lamps	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
374855011	Sports & Outdoors/Fan Shop/Office Products/Notepad Holders	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374856011	Sports & Outdoors/Fan Shop/Office Products/Notepads	4009	スポーツ・アウトドア/その他のスポーツ	0.528	level2_fallback_l2map	
374857011	Sports & Outdoors/Fan Shop/Office Products/Paperweights	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
374858011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Diploma Frames	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
374860011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture	4009	スポーツ・アウトドア/その他のスポーツ	0.536	level2_fallback_l2map	
374861011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Couches	4009	スポーツ・アウトドア/その他のスポーツ	0.497	level2_fallback_l2map	
374863011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Barstools	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374864011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Bean Bag Chairs	4009	スポーツ・アウトドア/その他のスポーツ	0.471	level2_fallback_l2map	
374865011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Recliners	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374866011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Mirrors	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
374869011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Tables	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374872011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Stepping Stones	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
374873011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Wind Chimes	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
374874011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Wind Spinners	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374875011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining	4009	スポーツ・アウトドア/その他のスポーツ	0.516	level2_fallback_l2map	
374876011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bath/Bath Accessories	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374877011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Bowls	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
374878011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Lunch Boxes	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
374880011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Thermocoolers	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374881011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Coffee Mugs	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
374884011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Thermoses	4009	スポーツ・アウトドア/その他のスポーツ	0.474	level2_fallback_l2map	
374885011	Sports & Outdoors/Fan Shop/Home & Kitchen/Kitchen & Dining/Travel Mugs	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
374886011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bath/Shower Curtains	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
374888011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bath/Bathroom Towels	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
374889011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bath/Beach Towels	4009	スポーツ・アウトドア/その他のスポーツ	0.497	level2_fallback_l2map	
374892011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Ornaments	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
374893011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden	4009	スポーツ・アウトドア/その他のスポーツ	0.570	level2_fallback_l2map	
374895011	Sports & Outdoors/Fan Shop/Tools & Home Improvement/Mailboxes	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
374896011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Outdoor Pennants	4009	スポーツ・アウトドア/その他のスポーツ	0.490	level2_fallback_l2map	
374900011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Throw Pillows	4009	スポーツ・アウトドア/その他のスポーツ	0.483	level2_fallback_l2map	
374901011	Sports & Outdoors/Fan Shop/Toys & Game Room/Poker	4009	スポーツ・アウトドア/その他のスポーツ	0.550	level2_fallback_l2map	
374904011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Area Rugs	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
374905011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Entry Mats	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
374907011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Street Signs	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
374912011	Sports & Outdoors/Fan Shop/Home & Kitchen/Décor/Wall Banners	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
374914011	Sports & Outdoors/Fan Shop/Tools & Home Improvement/Wallpaper	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
374915011	Sports & Outdoors/Fan Shop/Office Products/Waste Baskets	4009	スポーツ・アウトドア/その他のスポーツ	0.508	level2_fallback_l2map	
374916011	Sports & Outdoors/Fan Shop/Jewelry & Watches	4009	スポーツ・アウトドア/その他のスポーツ	0.592	level2_fallback_l2map	
374917011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Bracelets	4009	スポーツ・アウトドア/その他のスポーツ	0.532	level2_fallback_l2map	
374918011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Charms	4009	スポーツ・アウトドア/その他のスポーツ	0.545	level2_fallback_l2map	
374919011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Earrings	4009	スポーツ・アウトドア/その他のスポーツ	0.541	level2_fallback_l2map	
374924011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Necklaces & Pendants	4009	スポーツ・アウトドア/その他のスポーツ	0.497	level2_fallback_l2map	
374925011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Rings	4009	スポーツ・アウトドア/その他のスポーツ	0.550	level2_fallback_l2map	
374926011	Sports & Outdoors/Fan Shop/Jewelry & Watches/Watches	4009	スポーツ・アウトドア/その他のスポーツ	0.550	level2_fallback_l2map	
374927011	Sports & Outdoors/Fan Shop/Sports Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.575	level2_fallback_l2map	
374928011	Sports & Outdoors/Fan Shop/Sports Equipment/Baseball Equipment/Baseballs	4009	スポーツ・アウトドア/その他のスポーツ	0.451	level2_fallback_l2map	
374929011	Sports & Outdoors/Fan Shop/Sports Equipment/Baseball Equipment/Baseball Bats	4009	スポーツ・アウトドア/その他のスポーツ	0.441	level2_fallback_l2map	
374930011	Sports & Outdoors/Fan Shop/Sports Equipment/Baseball Equipment/Baseball Helmets	4009	スポーツ・アウトドア/その他のスポーツ	0.433	level2_fallback_l2map	
374931011	Sports & Outdoors/Fan Shop/Sports Equipment/Baseball Equipment/Baseball Mitts	4009	スポーツ・アウトドア/その他のスポーツ	0.438	level2_fallback_l2map	
374932011	Sports & Outdoors/Fan Shop/Sports Equipment/Basketball Equipment/Basketballs	4009	スポーツ・アウトドア/その他のスポーツ	0.441	level2_fallback_l2map	
374933011	Sports & Outdoors/Fan Shop/Sports Equipment/Basketball Equipment/Backboards	4009	スポーツ・アウトドア/その他のスポーツ	0.443	level2_fallback_l2map	
374937011	Sports & Outdoors/Fan Shop/Sports Equipment/Football Equipment/Football Helmets	4009	スポーツ・アウトドア/その他のスポーツ	0.433	level2_fallback_l2map	
374938011	Sports & Outdoors/Fan Shop/Sports Equipment/Hockey Equipment/Hockey Helmets	4009	スポーツ・アウトドア/その他のスポーツ	0.443	level2_fallback_l2map	
374939011	Sports & Outdoors/Fan Shop/Sports Equipment/Hockey Equipment/Hockey Pucks	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
374940011	Sports & Outdoors/Fan Shop/Sports Equipment/Hockey Equipment/Hockey Sticks	4009	スポーツ・アウトドア/その他のスポーツ	0.446	level2_fallback_l2map	
374941011	Sports & Outdoors/Fan Shop/Sports Equipment/Soccer Equipment/Soccer Balls	4009	スポーツ・アウトドア/その他のスポーツ	0.448	level2_fallback_l2map	
374943011	Sports & Outdoors/Fan Shop/Sports Equipment/Tennis Equipment	4009	スポーツ・アウトドア/その他のスポーツ	0.493	level2_fallback_l2map	
375518011	Sports & Outdoors/Fan Shop/Gameday & Tailgating	4009	スポーツ・アウトドア/その他のスポーツ	0.565	level2_fallback_l2map	
375519011	Sports & Outdoors/Fan Shop/Toys & Game Room	4009	スポーツ・アウトドア/その他のスポーツ	0.592	level2_fallback_l2map	
375520011	Sports & Outdoors/Fan Shop/Gameday & Tailgating/Aprons	4009	スポーツ・アウトドア/その他のスポーツ	0.524	level2_fallback_l2map	
375522011	Sports & Outdoors/Fan Shop/Gameday & Tailgating/Canopies	4009	スポーツ・アウトドア/その他のスポーツ	0.516	level2_fallback_l2map	
375523011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Coolers	4009	スポーツ・アウトドア/その他のスポーツ	0.524	level2_fallback_l2map	
375528011	Sports & Outdoors/Fan Shop/Gameday & Tailgating/Grills & Accessories	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
375529011	Sports & Outdoors/Fan Shop/Gameday & Tailgating/Stadium Seats & Cushions	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
375531011	Sports & Outdoors/Fan Shop/Sports Souvenirs/Tailgater Mats	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
375537011	Sports & Outdoors/Fan Shop/Toys & Game Room/Bobbleheads	4009	スポーツ・アウトドア/その他のスポーツ	0.524	level2_fallback_l2map	
375538011	Sports & Outdoors/Fan Shop/Sports Souvenirs/Helmets/Mini Helmets	4009	スポーツ・アウトドア/その他のスポーツ	0.474	level2_fallback_l2map	
375539011	Sports & Outdoors/Fan Shop/Toys & Game Room/Action Figures & Toy Figurines	4009	スポーツ・アウトドア/その他のスポーツ	0.465	level2_fallback_l2map	
375540011	Sports & Outdoors/Fan Shop/Toys & Game Room/Toy Vehicles	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
378527011	Watches/Accessories	5819	腕時計/懐中時計	0.702	level2_fallback_l2map	
378528011	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Watch Accessories/Pocket Watch Chains	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.488	level2_fallback_l2map	
378530011	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Watch Accessories/Cabinets & Cases	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.499	level2_fallback_l2map	
378531011	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Watch Accessories/Repair Tools & Kits	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.494	level2_fallback_l2map	
378532011	Clothing, Shoes & Jewelry/Shoe, Jewelry & Watch Accessories/Watch Accessories/Watch Winders	3001	アクセサリー・ジュエリー/その他アクセサリー・ジュエリー	0.502	level2_fallback_l2map	
378733011	Arts, Crafts & Sewing/Crafting	54090205	日用品・文房具・手芸用品/手芸・クラフト・生地/その他手芸用品/チェーン	0.520	level2_fallback_l2map	
383598011	Industrial & Scientific/Cutting Tools	59260611	花・ガーデン・DIY工具/DIY工具/ネジ・ボルト・素材/チェーン	0.465	level2_fallback_l2map	
384937011	Sports & Outdoors/Sports/Golf/Golf Clubs/Drivers	4009	スポーツ・アウトドア/その他のスポーツ	0.580	level2_fallback_l2map	
384938011	Sports & Outdoors/Sports/Golf/Golf Clubs/Hybrid & Utility Clubs	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
384939011	Sports & Outdoors/Sports/Golf/Golf Clubs/Irons	4009	スポーツ・アウトドア/その他のスポーツ	0.592	level2_fallback_l2map	
384940011	Sports & Outdoors/Sports/Golf/Golf Clubs/Complete Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.550	level2_fallback_l2map	
384941011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.586	level2_fallback_l2map	
384994011	Sports & Outdoors/Sports/Golf/Golf Clubs/Irons/Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.555	level2_fallback_l2map	
384995011	Sports & Outdoors/Sports/Golf/Golf Clubs/Irons/Single Clubs	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
385029011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges/Approach Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
385030011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges/Lob Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.524	level2_fallback_l2map	
385031011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges/Pitching Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
385032011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges/Sand Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.520	level2_fallback_l2map	
385045011	Sports & Outdoors/Sports/Golf/Golf Clubs/Fairway Woods	4009	スポーツ・アウトドア/その他のスポーツ	0.550	level2_fallback_l2map	
388071011	Sports & Outdoors/Sports/Golf/Golf Clubs/Wedges/Gap Wedges	4009	スポーツ・アウトドア/その他のスポーツ	0.524	level2_fallback_l2map	
393459011	Industrial & Scientific/Science Education	592611	花・ガーデン・DIY工具/DIY工具/シート	0.500	level2_fallback_l2map	
393976011	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports/Racquetball/Gloves	4009	スポーツ・アウトドア/その他のスポーツ	0.459	level2_fallback_l2map	
405757011	Musical Instruments/Live Sound & Stage	562305	楽器・音響機器/DTM・レコーディング・PA機器/ミキサー	0.599	level2_fallback_l2map	
405758011	Musical Instruments/Band & Orchestra	563303	楽器・音響機器/管楽器/コルネット	0.713	level2_fallback_l2map	
486410011	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps	5626	楽器・音響機器/エフェクター	0.562	level2_fallback_l2map	
486411011	Musical Instruments/Amplifiers & Effects/Guitar Effects	5626	楽器・音響機器/エフェクター	0.644	level2_fallback_l2map	
486412011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Bags & Cases	5605	楽器・音響機器/その他楽器・音響機器	0.436	level2_fallback_l2map	
486413011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Capos	5605	楽器・音響機器/その他楽器・音響機器	0.447	level2_fallback_l2map	
486415011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Picks & Pick Holders	5605	楽器・音響機器/その他楽器・音響機器	0.413	level2_fallback_l2map	
486416011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Slides	5605	楽器・音響機器/その他楽器・音響機器	0.444	level2_fallback_l2map	
486417011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Stands, Hangers & Racks	5605	楽器・音響機器/その他楽器・音響機器	0.409	level2_fallback_l2map	
486418011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Straps & Strap Locks	5605	楽器・音響機器/その他楽器・音響機器	0.413	level2_fallback_l2map	
486419011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/String Winders	5605	楽器・音響機器/その他楽器・音響機器	0.423	level2_fallback_l2map	
486420011	Musical Instruments/Instrument Accessories/Guitar & Bass Accessories/Strings	5605	楽器・音響機器/その他楽器・音響機器	0.444	level2_fallback_l2map	
486424011	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Electric Guitar Amplifiers & Preamps/Power Amps	5626	楽器・音響機器/エフェクター	0.422	level2_fallback_l2map	
486425011	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Electric Guitar Amplifiers & Preamps/Power Attenuators	5626	楽器・音響機器/エフェクター	0.410	level2_fallback_l2map	
486426011	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Acoustic Guitar Amplifiers & Preamps/Amplifiers	5626	楽器・音響機器/エフェクター	0.422	level2_fallback_l2map	
486427011	Musical Instruments/Amplifiers & Effects/Guitar & Bass Amplifiers & Preamps/Acoustic Guitar Amplifiers & Preamps/Preamps	5626	楽器・音響機器/エフェクター	0.428	level2_fallback_l2map	
486428011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Electric Guitar Effects/Multieffects/Floor Multieffects	5626	楽器・音響機器/エフェクター	0.430	level2_fallback_l2map	
486429011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Electric Guitar Effects/Multieffects/Desktop & Rack Multieffects	5626	楽器・音響機器/エフェクター	0.417	level2_fallback_l2map	
486430011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Bass Guitar Effects/Loopers & Samplers	5626	楽器・音響機器/エフェクター	0.478	level2_fallback_l2map	
486431011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Bass Guitar Effects/Noise Gates	5626	楽器・音響機器/エフェクター	0.492	level2_fallback_l2map	
486432011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Electric Guitar Effects/Pitch & Octave	5626	楽器・音響機器/エフェクター	0.478	level2_fallback_l2map	
486433011	Musical Instruments/Amplifiers & Effects/Signal Path & Pedal Tuners	5626	楽器・音響機器/エフェクター	0.590	level2_fallback_l2map	
486437011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Bass Guitar Effects/Compression	5626	楽器・音響機器/エフェクター	0.492	level2_fallback_l2map	
486439011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Bass Guitar Effects/Distortion & Overdrive	5626	楽器・音響機器/エフェクター	0.467	level2_fallback_l2map	
486445011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Acoustic Guitar Effects	5626	楽器・音響機器/エフェクター	0.524	level2_fallback_l2map	
491022011	Musical Instruments/Instrument Accessories/Keyboard Accessories/Bags, Cases & Covers	5605	楽器・音響機器/その他楽器・音響機器	0.425	level2_fallback_l2map	
491023011	Musical Instruments/Instrument Accessories/Keyboard Accessories/Power Supplies	5605	楽器・音響機器/その他楽器・音響機器	0.430	level2_fallback_l2map	
491024011	Musical Instruments/Instrument Accessories/Keyboard Accessories/Stands	5605	楽器・音響機器/その他楽器・音響機器	0.453	level2_fallback_l2map	
492527011	Musical Instruments/Amplifiers & Effects/Guitar Effects/Bass Guitar Effects/Wah & Filter	5626	楽器・音響機器/エフェクター	0.495	level2_fallback_l2map	
667846011	Electronics/Home Audio	440101	テレビ・オーディオ・カメラ/オーディオ/その他オーディオ	0.421	level2_fallback_l2map	
676772011	Sports & Outdoors/Sports/Leisure Sports & Game Room/Outdoor Games & Activities/Bocce/Bocce Sets	4009	スポーツ・アウトドア/その他のスポーツ	0.426	level2_fallback_l2map	
676773011	Sports & Outdoors/Sports/Leisure Sports & Game Room/Outdoor Games & Activities/Croquet	4009	スポーツ・アウトドア/その他のスポーツ	0.454	level2_fallback_l2map	
706808011	Sports & Outdoors/Sports/Leisure Sports & Game Room	4009	スポーツ・アウトドア/その他のスポーツ	0.597	level2_fallback_l2map	
706809011	Sports & Outdoors/Sports/Team Sports	4009	スポーツ・アウトドア/その他のスポーツ	0.690	level2_fallback_l2map	
706810011	Sports & Outdoors/Sports/Other Sports	4009	スポーツ・アウトドア/その他のスポーツ	0.681	level2_fallback_l2map	
706816011	Sports & Outdoors/Sports/Team Sports/Tennis & Racquet Sports	4009	スポーツ・アウトドア/その他のスポーツ	0.541	level2_fallback_l2map	
719956011	Sports & Outdoors/Sports/Other Sports/Fencing/Weapons & Parts/Épées/Parts	4009	スポーツ・アウトドア/その他のスポーツ	0.474	level2_fallback_l2map	
719957011	Sports & Outdoors/Sports/Other Sports/Fencing/Weapons & Parts/Foils/Parts	4009	スポーツ・アウトドア/その他のスポーツ	0.471	level2_fallback_l2map	
719958011	Sports & Outdoors/Sports/Other Sports/Fencing/Weapons & Parts/Sabres/Parts	4009	スポーツ・アウトドア/その他のスポーツ	0.468	level2_fallback_l2map	
721261011	Sports & Outdoors/Fan Shop/Auto Accessories/License Plate Frames	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
721262011	Sports & Outdoors/Fan Shop/Auto Accessories/License Plate Covers	4009	スポーツ・アウトドア/その他のスポーツ	0.487	level2_fallback_l2map	
721271011	Sports & Outdoors/Fan Shop/Home & Kitchen/Bedding/Throw Blankets	4009	スポーツ・アウトドア/その他のスポーツ	0.480	level2_fallback_l2map	
721272011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Folding Chairs	4009	スポーツ・アウトドア/その他のスポーツ	0.474	level2_fallback_l2map	
721274011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Lamps	4009	スポーツ・アウトドア/その他のスポーツ	0.504	level2_fallback_l2map	
721275011	Sports & Outdoors/Fan Shop/Home & Kitchen/Furniture/Billiard Lighting	4009	スポーツ・アウトドア/その他のスポーツ	0.465	level2_fallback_l2map	
721290011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Outdoor Flags	4009	スポーツ・アウトドア/その他のスポーツ	0.501	level2_fallback_l2map	
721292011	Sports & Outdoors/Fan Shop/Patio, Lawn & Garden/Wind Socks	4009	スポーツ・アウトドア/その他のスポーツ	0.512	level2_fallback_l2map	
721297011	Sports & Outdoors/Fan Shop/Toys & Game Room/Games	4009	スポーツ・アウトドア/その他のスポーツ	0.555	level2_fallback_l2map	
723418011	Health & Household/Stationery & Gift Wrapping Supplies	420302	ダイエット・健康/ダイエット/ダイエットウエア・サポーター	0.541	level2_fallback_l2map	
723452011	Arts, Crafts & Sewing/Gift Wrapping Supplies	292605	おもちゃ・趣味/工芸品・民芸品/ビー玉	0.592	level2_fallback_l2map	
723469011	Arts, Crafts & Sewing/Party Decorations & Supplies	291503	おもちゃ・趣味/パーティーグッズ/パーティーゲーム	0.511	level2_fallback_l2map	
1234183011	Sports & Outdoors/Sports/Leisure Sports & Game Room/Outdoor Games & Activities/Kites	4009	スポーツ・アウトドア/その他のスポーツ	0.459	level2_fallback_l2map	
1240798011	Sports & Outdoors/Sports/Team Sports/Basketball/Accessories/Equipment Bags	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
1240800011	Sports & Outdoors/Sports/Team Sports/Volleyball/Accessories/Equipment Bags	4009	スポーツ・アウトドア/その他のスポーツ	0.477	level2_fallback_l2map	
1272941011	Patio, Lawn & Garden/Pools, Hot Tubs & Supplies	592507	花・ガーデン・DIY工具/エクステリア/標識・道路用品	0.516	level2_fallback_l2map	
2223901011	Electronics/Accessories & Supplies/Power Protection	5301	家電/その他家電	0.415	level2_fallback_l2map	
2237329011	Arts, Crafts & Sewing/Needlework	540923	日用品・文房具・手芸用品/手芸・クラフト・生地/定規・メジャー	0.479	level2_fallback_l2map	
2237594011	Arts, Crafts & Sewing/Organization, Storage & Transport	292605	おもちゃ・趣味/工芸品・民芸品/ビー玉	0.503	level2_fallback_l2map	
2259063011	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Inline Skates	4009	スポーツ・アウトドア/その他のスポーツ	0.436	level2_fallback_l2map	
2259064011	Sports & Outdoors/Sports/Skates, Skateboards & Scooters/Inline & Roller Skating/Roller Skates	4009	スポーツ・アウトドア/その他のスポーツ	0.436	level2_fallback_l2map	
2309018011	Sports & Outdoors/Fan Shop/Office Products	4009	スポーツ・アウトドア/その他のスポーツ	0.580	level2_fallback_l2map	
2309435011	Sports & Outdoors/Fan Shop/Footwear/Slippers	4009	スポーツ・アウトドア/その他のスポーツ	0.575	level2_fallback_l2map	
2309436011	Sports & Outdoors/Fan Shop/Footwear/Sneakers	4009	スポーツ・アウトドア/その他のスポーツ	0.575	level2_fallback_l2map	
